seq_id,print_id,tile_id,p_1,dp_1,p_2,dp_2,p_3,dp_3,p_4,dp_4,p_5,dp_5
174,SI266220200309225433,14,"(1,1)",7073.123684210526,"(1,2)",6420.651754385963,"(0,1)",5590.741228070176,"(1,3)",5534.301754385962,"(0,2)",5355.284210526317
175,SI266220200309225433,15,"(1,151)",4139.379824561403,"(1,110)",4065.46403508772,"(1,152)",4042.0561403508764,"(1,150)",3817.6315789473683,"(1,111)",3799.5087719298244
176,SI266220200309225433,0,"(498,306)",2338.2456140350887,"(498,305)",2328.9219298245616,"(498,307)",2141.4473684210534,"(498,347)",2054.404385964912,"(498,304)",2051.031578947368
177,SI266220200309225433,1,"(498,40)",4301.013157894737,"(498,39)",4272.989473684211,"(498,103)",4270.03157894737,"(498,83)",4186.545614035087,"(498,27)",4135.03157894737
178,SI266220200309225433,2,"(498,251)",9390.527192982456,"(498,250)",9167.649122807015,"(498,249)",8596.328070175441,"(498,246)",8587.835087719297,"(498,245)",8569.315789473683
179,SI266220200309225433,3,"(498,184)",16330.578070175441,"(498,134)",14052.57894736842,"(498,121)",13384.370175438591,"(497,184)",13365.021929824557,"(498,135)",13146.334210526315
180,SI266220200309225433,4,"(261,298)",4955.225438596492,"(277,370)",4931.301754385964,"(277,371)",4823.116666666665,"(262,298)",4757.157017543861,"(276,370)",4726.116666666665
181,SI266220200309225433,5,"(350,498)",4726.458771929823,"(351,498)",4659.407894736843,"(1,103)",4620.447368421053,"(1,104)",4436.511403508772,"(436,498)",4186.419298245613
182,SI266220200309225433,6,"(1,244)",9070.716666666667,"(1,243)",8873.606140350876,"(1,245)",8821.05,"(1,250)",8742.269298245614,"(1,251)",8727.299122807017
183,SI266220200309225433,7,"(1,121)",13874.485087719302,"(1,138)",13631.1649122807,"(1,137)",13629.00701754386,"(1,133)",13589.792982456143,"(1,185)",13517.644736842107
184,SI266220200309225433,8,"(259,312)",6154.609649122805,"(258,312)",5689.354385964913,"(259,313)",5527.205263157892,"(498,314)",5494.756140350877,"(498,354)",5394.302631578947
185,SI266220200309225433,9,"(332,498)",8831.067543859648,"(333,498)",8751.385964912279,"(152,447)",8659.85614035088,"(331,498)",8638.575438596494,"(334,498)",8606.296491228073
186,SI266220200309225433,10,"(337,1)",11116.257894736838,"(338,1)",10969.831578947367,"(336,1)",10884.912280701752,"(335,1)",10655.307894736841,"(334,1)",10471.588596491227
187,SI266220200309225433,11,"(498,111)",4156.030701754387,"(498,112)",4100.5464912280695,"(498,110)",4087.6692982456134,"(498,113)",3864.9473684210534,"(498,151)",3788.4868421052633
188,SI266220200309225433,12,"(1,314)",5689.483333333334,"(44,298)",5624.750877192982,"(1,315)",5259.897368421054,"(43,298)",5206.925438596489,"(62,371)",5163.240350877193
189,SI266220200309225433,13,"(1,498)",5891.28245614035,"(214,299)",5471.547368421052,"(214,298)",5190.374561403511,"(151,302)",5157.583333333332,"(152,302)",5009.408771929822
190,SI266220200309225433,14,"(1,1)",5920.5745614035095,"(62,1)",5849.6833333333325,"(61,1)",5666.471052631579,"(60,1)",5093.799999999999,"(1,435)",4864.9254385964905
191,SI266220200309225433,15,"(1,110)",3974.6499999999996,"(1,137)",3729.993859649123,"(1,136)",3692.858771929823,"(1,111)",3656.9219298245625,"(1,138)",3645.273684210526
192,SI266220200309225433,0,"(498,337)",2711.355263157895,"(498,338)",2637.172807017543,"(498,336)",2354.8622807017555,"(498,339)",2139.6201754385966,"(497,337)",2054.4429824561394
193,SI266220200309225433,1,"(498,16)",3369.35701754386,"(498,15)",3363.8061403508764,"(498,71)",3356.2771929824576,"(498,70)",3355.150877192984,"(498,63)",3354.831578947371
194,SI266220200309225433,2,"(498,251)",7865.442982456141,"(498,250)",7555.28947368421,"(498,243)",7386.106140350876,"(498,240)",7379.500877192982,"(498,242)",7361.785087719298
195,SI266220200309225433,3,"(450,184)",12211.5649122807,"(451,185)",10689.433333333334,"(498,183)",10293.323684210525,"(498,184)",10046.843859649118,"(498,94)",9768.028070175442
196,SI266220200309225433,4,"(273,300)",6826.287719298249,"(274,301)",6736.307894736841,"(275,302)",6703.50701754386,"(274,302)",6683.462280701751,"(273,299)",6683.42807017544
197,SI266220200309225433,5,"(439,233)",5318.230701754386,"(438,233)",5265.5491228070205,"(438,232)",5159.80614035088,"(439,232)",5153.692982456141,"(274,232)",5086.611403508774
198,SI266220200309225433,6,"(437,379)",8484.82894736842,"(438,379)",8177.72017543859,"(437,378)",8008.082456140353,"(436,379)",7967.40789473684,"(438,380)",7894.988596491225
199,SI266220200309225433,7,"(1,183)",10854.123684210528,"(1,184)",10786.52368421053,"(1,94)",9909.349999999999,"(1,182)",9834.844736842104,"(1,95)",9221.833333333336
200,SI266220200309225433,8,"(448,339)",6969.385964912279,"(448,340)",6908.442105263155,"(447,339)",6802.340350877192,"(447,340)",6701.086842105262,"(448,338)",6075.149122807019
201,SI266220200309225433,9,"(168,452)",8945.081578947364,"(168,453)",8918.36578947369,"(168,451)",8568.688596491229,"(169,452)",8190.1026315789495,"(168,454)",8132.515789473684
202,SI266220200309225433,10,"(250,35)",9113.87807017544,"(250,34)",8771.638596491226,"(251,35)",8727.272807017547,"(104,1)",8711.859649122805,"(250,36)",8686.490350877193
203,SI266220200309225433,11,"(498,151)",3723.9394736842096,"(498,109)",3558.363157894737,"(498,110)",3536.1280701754386,"(498,150)",3436.5921052631584,"(498,152)",3416.0114035087718
204,SI266220200309225433,12,"(150,387)",8597.095614035086,"(150,386)",8217.550877192978,"(151,387)",7794.029824561407,"(150,388)",7569.7885964912275,"(151,386)",7442.355263157893
205,SI266220200309225433,13,"(1,498)",6287.476315789474,"(2,498)",4935.395614035087,"(61,498)",4932.07105263158,"(0,498)",4928.530701754387,"(1,499)",4851.740350877193
206,SI266220200309225433,14,"(1,1)",6404.267543859651,"(61,1)",5155.138596491226,"(0,1)",4982.302631578947,"(1,0)",4925.906140350877,"(1,2)",4902.262280701752
207,SI266220200309225433,15,"(1,110)",3507.7807017543873,"(1,109)",3111.0342105263153,"(150,183)",3091.7666666666664,"(1,111)",3078.1280701754386,"(150,184)",3020.209649122806
208,SI266220200309225433,0,"(379,302)",3659.9447368421042,"(380,302)",3376.3342105263146,"(380,303)",3143.1122807017546,"(378,302)",3130.0938596491233,"(379,303)",2975.6043859649108
209,SI266220200309225433,1,"(380,61)",3428.053508771931,"(381,61)",3420.6754385964923,"(380,60)",3271.3008771929817,"(380,62)",3260.6175438596474,"(381,60)",3185.998245614035
210,SI266220200309225433,2,"(277,197)",4362.455263157892,"(488,217)",4275.493859649123,"(449,246)",4252.921052631578,"(450,245)",4247.669298245612,"(488,218)",4241.806140350876
211,SI266220200309225433,3,"(449,94)",10156.27894736842,"(450,93)",10072.211403508772,"(271,132)",9459.366666666669,"(272,134)",9171.098245614034,"(273,135)",9122.92105263158
212,SI266220200309225433,4,"(438,383)",7733.875438596493,"(437,383)",7618.980701754386,"(437,382)",7550.580701754385,"(438,382)",7514.3394736842165,"(439,383)",7282.959649122808
213,SI266220200309225433,5,"(363,283)",4953.107894736844,"(362,283)",4934.489473684211,"(363,284)",4032.11842105263,"(439,498)",3670.1842105263167,"(362,284)",3668.331578947371
214,SI266220200309225433,6,"(438,463)",8944.405263157896,"(438,462)",8860.098245614034,"(437,463)",8706.193859649116,"(437,464)",8536.050877192982,"(438,464)",8525.037719298249
215,SI266220200309225433,7,"(170,126)",11214.070175438595,"(170,127)",10516.107017543858,"(169,127)",9622.43157894737,"(169,126)",9474.737719298246,"(171,126)",9350.771929824557
216,SI266220200309225433,8,"(498,353)",7011.120175438598,"(498,354)",6986.328070175441,"(498,352)",6896.964912280702,"(498,355)",6712.642105263156,"(451,334)",6601.017543859649
217,SI266220200309225433,9,"(168,498)",10010.651754385966,"(167,498)",9809.944736842106,"(166,498)",9388.8149122807,"(165,498)",9210.753508771926,"(169,498)",9151.426315789475
218,SI266220200309225433,10,"(168,1)",10613.85614035088,"(167,1)",10323.316666666666,"(169,1)",9758.37807017544,"(166,1)",9514.832456140353,"(168,2)",8973.77982456141
219,SI266220200309225433,11,"(498,151)",3375.674561403508,"(498,152)",3348.8403508771935,"(498,150)",3082.3070175438606,"(498,149)",2926.397368421054,"(498,110)",2841.5245614035084
220,SI266220200309225433,12,"(238,383)",8718.354385964914,"(237,383)",8506.625438596493,"(237,384)",8439.920175438594,"(238,384)",8407.24649122807,"(238,382)",8198.047368421052
221,SI266220200309225433,13,"(1,498)",6553.826315789473,"(0,498)",5209.875438596491,"(1,499)",5179.919298245613,"(2,498)",4982.168421052629,"(1,497)",4859.412280701754
222,SI266220200309225433,14,"(1,1)",7339.999122807016,"(1,2)",6055.128947368419,"(2,1)",5740.442105263157,"(0,1)",5737.824561403508,"(1,0)",5517.0543859649115
223,SI266220200309225433,15,"(1,151)",3017.4078947368416,"(151,94)",3006.7131578947374,"(151,95)",2908.0263157894733,"(1,150)",2866.388596491228,"(1,152)",2841.507894736842
224,SI266220200309225433,0,"(360,308)",2966.1754385964923,"(356,303)",2942.956140350877,"(355,303)",2736.7,"(359,308)",2727.8877192982454,"(360,309)",2678.487719298246
225,SI266220200309225433,1,"(498,103)",4251.635087719298,"(498,72)",4174.235087719297,"(498,66)",4097.254385964914,"(498,73)",4095.290350877194,"(498,67)",4003.5657894736833
226,SI266220200309225433,2,"(498,251)",6531.650877192984,"(457,250)",6110.921929824559,"(460,251)",6106.375438596489,"(459,251)",6086.874561403511,"(458,251)",6058.171929824559
227,SI266220200309225433,3,"(498,184)",16386.847368421055,"(498,93)",15163.661403508773,"(498,117)",14590.57894736842,"(451,93)",13979.070175438595,"(498,180)",13731.896491228072
228,SI266220200309225433,4,"(357,386)",7349.675438596492,"(357,387)",7106.003508771926,"(358,386)",7105.140350877195,"(356,386)",6938.389473684212,"(358,387)",6710.940350877194
229,SI266220200309225433,5,"(427,228)",14895.691228070173,"(426,228)",13902.753508771926,"(428,228)",12997.56315789474,"(427,227)",12520.495614035088,"(427,229)",12352.37105263158
230,SI266220200309225433,6,"(353,466)",8346.271052631579,"(352,466)",8179.482456140351,"(354,466)",8145.1605263157835,"(353,467)",8045.055263157894,"(354,467)",7857.4982456140315
231,SI266220200309225433,7,"(1,184)",15468.676315789475,"(1,118)",14616.378070175437,"(1,119)",14135.593859649118,"(1,93)",13982.843859649121,"(1,120)",13915.670175438594
232,SI266220200309225433,8,"(160,307)",10226.78157894737,"(159,307)",9812.701754385964,"(160,308)",9015.485964912279,"(160,306)",8684.148245614037,"(159,306)",8519.28947368421
233,SI266220200309225433,9,"(156,440)",11239.120175438597,"(167,498)",10842.12894736842,"(157,498)",10798.157017543861,"(168,498)",10723.929824561408,"(158,498)",10574.080701754388
234,SI266220200309225433,10,"(168,1)",11330.858771929827,"(167,1)",10859.197368421053,"(169,1)",10761.829824561406,"(164,1)",10661.588596491223,"(165,1)",10595.340350877195
235,SI266220200309225433,11,"(498,110)",4096.897368421054,"(498,111)",3835.677192982457,"(285,93)",3737.2026315789462,"(498,109)",3715.1342105263157,"(284,93)",3645.448245614036
236,SI266220200309225433,12,"(154,386)",7537.623684210528,"(153,386)",7485.789473684214,"(153,385)",7466.759649122803,"(45,371)",7445.442982456141,"(152,385)",7411.15087719298
237,SI266220200309225433,13,"(197,6)",7671.64649122807,"(198,6)",7491.88596491228,"(197,5)",6790.004385964911,"(198,5)",6709.129824561403,"(197,7)",6519.21403508772
238,SI266220200309225433,14,"(1,1)",7250.251754385963,"(1,2)",6235.17105263158,"(232,1)",5887.841228070176,"(233,1)",5779.326315789473,"(231,1)",5734.185087719297
239,SI266220200309225433,15,"(1,111)",3564.716666666667,"(1,110)",3454.0464912280695,"(1,112)",3356.833333333334,"(1,152)",3332.4078947368416,"(1,151)",3214.7868421052626
240,SI266220200309225433,0,"(321,312)",2707.624561403508,"(320,312)",2471.2570175438605,"(498,387)",2299.484210526316,"(321,313)",2226.1815789473676,"(498,388)",2211.3307017543857
241,SI266220200309225433,1,"(328,469)",6560.934210526317,"(329,469)",5785.194736842106,"(328,470)",5584.633333333333,"(328,468)",5318.654385964914,"(327,469)",5186.795614035087
242,SI266220200309225433,2,"(498,251)",5300.045614035087,"(498,165)",5282.852631578946,"(498,164)",5172.887719298247,"(498,252)",5151.413157894736,"(498,166)",5032.842105263157
243,SI266220200309225433,3,"(498,94)",12662.705263157892,"(498,184)",12185.814035087722,"(498,93)",11763.484210526312,"(498,183)",11757.809649122806,"(498,95)",10931.385964912282
244,SI266220200309225433,4,"(351,386)",6690.568421052634,"(351,385)",6546.777192982452,"(351,387)",6367.093859649125,"(181,330)",6259.13157894737,"(182,331)",6235.365789473686
245,SI266220200309225433,5,"(431,230)",4771.163157894738,"(440,230)",4763.529824561403,"(440,229)",4694.46754385965,"(352,318)",4616.620175438598,"(1,104)",4589.072807017543
246,SI266220200309225433,6,"(440,378)",6310.70701754386,"(440,377)",6140.5307017543855,"(351,465)",5973.3850877193,"(439,378)",5969.355263157893,"(351,464)",5854.949122807022
247,SI266220200309225433,7,"(1,94)",12854.292982456143,"(1,95)",11763.43157894737,"(1,93)",11299.46403508772,"(1,184)",11035.25350877193,"(1,183)",10954.551754385968
248,SI266220200309225433,8,"(498,315)",8982.16754385965,"(498,316)",8880.790350877192,"(498,314)",8709.671929824559,"(498,317)",8519.45350877193,"(498,318)",8035.385087719296
249,SI266220200309225433,9,"(104,498)",10765.12894736842,"(105,498)",10684.370175438595,"(251,498)",10676.785087719301,"(106,498)",10469.019298245614,"(103,498)",10019.252631578947
250,SI266220200309225433,10,"(104,1)",12535.837719298248,"(103,1)",11791.440350877194,"(105,1)",11458.911403508773,"(251,1)",10411.868421052633,"(106,1)",10227.593859649121
251,SI266220200309225433,11,"(498,110)",4692.258771929824,"(498,109)",4543.140350877193,"(498,111)",4226.678947368422,"(498,152)",4068.1219298245614,"(498,151)",3913.9789473684214
252,SI266220200309225433,12,"(1,315)",8645.233333333334,"(1,316)",8441.45701754386,"(1,314)",8410.714912280702,"(1,317)",7974.3499999999985,"(1,318)",7455.056140350876
253,SI266220200309225433,13,"(1,498)",7254.36052631579,"(239,28)",6537.130701754386,"(238,28)",6474.946491228069,"(1,463)",6267.641228070177,"(1,497)",6250.808771929824
254,SI266220200309225433,14,"(1,1)",7743.47192982456,"(1,2)",7110.540350877194,"(2,1)",6448.91754385965,"(1,3)",6149.22192982456,"(1,394)",6032.107894736844
255,SI266220200309225433,15,"(1,110)",3967.262280701754,"(1,152)",3849.7605263157893,"(1,151)",3845.6421052631576,"(1,109)",3809.6947368421042,"(1,111)",3749.176315789473
256,SI266220200309225433,0,"(498,388)",2150.801754385965,"(498,387)",2034.426315789473,"(498,367)",1869.5771929824568,"(498,354)",1848.4631578947365,"(498,368)",1839.414912280702
257,SI266220200309225433,1,"(290,45)",5635.064912280703,"(291,45)",5467.831578947371,"(290,44)",5045.867543859649,"(291,44)",4818.89298245614,"(498,498)",4261.206140350877
258,SI266220200309225433,2,"(498,378)",5282.508771929823,"(498,165)",5063.597368421055,"(498,164)",4990.255263157895,"(498,379)",4959.153508771929,"(386,451)",4950.37192982456
259,SI266220200309225433,3,"(498,94)",14371.621052631577,"(498,93)",13108.376315789472,"(499,94)",11219.45701754386,"(387,167)",10841.307894736841,"(497,94)",10840.813157894743
260,SI266220200309225433,4,"(440,387)",7525.097368421055,"(441,387)",7190.36842105263,"(440,386)",6935.907017543861,"(440,388)",6684.964912280702,"(441,386)",6544.702631578948
261,SI266220200309225433,5,"(42,487)",6385.148245614035,"(41,487)",6369.455263157894,"(41,486)",5719.372807017544,"(440,320)",5603.67894736842,"(42,486)",5580.795614035089
262,SI266220200309225433,6,"(440,468)",7039.49649122807,"(352,379)",6780.343859649121,"(439,468)",6602.567543859652,"(353,379)",6586.617543859647,"(352,380)",6559.810526315785
263,SI266220200309225433,7,"(1,94)",14615.590350877195,"(1,93)",12838.673684210524,"(0,94)",11372.281578947368,"(1,183)",11216.671929824559,"(1,182)",11131.52982456141
264,SI266220200309225433,8,"(498,314)",7083.795614035087,"(498,313)",6864.900877192984,"(498,315)",6518.462280701755,"(449,332)",6253.367543859647,"(448,333)",6232.109649122805
265,SI266220200309225433,9,"(251,454)",10789.844736842104,"(251,448)",10391.379824561409,"(252,447)",10284.72017543859,"(250,451)",10157.521929824557,"(250,450)",10083.910526315783
266,SI266220200309225433,10,"(170,20)",9381.52894736842,"(169,20)",8753.659649122808,"(170,19)",8472.001754385969,"(169,19)",8172.840350877192,"(340,36)",8138.436842105264
267,SI266220200309225433,11,"(261,185)",4546.5464912280695,"(261,184)",4155.99649122807,"(260,185)",4044.315789473685,"(498,110)",3980.982456140351,"(498,111)",3826.1754385964923
268,SI266220200309225433,12,"(62,372)",7241.7087719298215,"(62,371)",7183.712280701755,"(61,372)",6920.005263157895,"(61,371)",6799.8499999999985,"(62,370)",6098.935087719296
269,SI266220200309225433,13,"(1,498)",6298.529824561403,"(150,498)",5499.7710526315805,"(151,498)",5473.499122807016,"(1,497)",5163.392105263156,"(0,498)",4941.85701754386
270,SI266220200309225433,14,"(1,1)",6354.897368421054,"(1,2)",5355.81052631579,"(0,1)",5124.29298245614,"(1,435)",5033.704385964913,"(151,1)",5028.205263157894
271,SI266220200309225433,15,"(1,148)",3539.105263157895,"(1,138)",3507.071929824562,"(1,147)",3498.5780701754375,"(1,152)",3476.091228070174,"(1,137)",3385.967543859648
272,SI266220200309225433,0,"(498,309)",2409.616666666667,"(498,308)",2311.614912280702,"(498,388)",2248.90701754386,"(498,310)",2237.7052631578954,"(498,387)",2179.559649122807
273,SI266220200309225433,1,"(498,498)",5061.0,"(498,102)",4274.9535087719305,"(498,103)",4197.430701754387,"(497,498)",4117.25701754386,"(498,101)",4099.5
274,SI266220200309225433,2,"(498,249)",7955.140350877195,"(498,250)",7908.658771929822,"(498,251)",7515.943859649124,"(498,248)",7441.798245614038,"(498,247)",6783.479824561404
275,SI266220200309225433,3,"(498,94)",15295.363157894739,"(498,95)",15279.923684210524,"(498,96)",14629.588596491223,"(498,97)",14116.547368421052,"(498,98)",13612.919298245615
276,SI266220200309225433,4,"(273,299)",7074.926315789475,"(274,299)",6993.162280701756,"(274,300)",6859.936842105257,"(273,300)",6804.265789473684,"(272,299)",6626.251754385965
277,SI266220200309225433,5,"(266,50)",6073.88947368421,"(266,49)",5917.3008771929835,"(439,231)",5633.353508771928,"(438,231)",5578.391228070177,"(439,230)",5550.548245614038
278,SI266220200309225433,6,"(273,379)",9421.782456140354,"(272,379)",9315.31842105263,"(434,379)",8949.047368421052,"(435,379)",8948.411403508777,"(433,379)",8840.328070175441
279,SI266220200309225433,7,"(1,94)",16573.47894736842,"(1,93)",13717.617543859647,"(1,97)",13512.632456140353,"(0,94)",12654.292105263161,"(1,98)",12534.63421052631
