seq_id,print_id,tile_id,saturated,centroids
246,SI266220200309225433,6,0,[]
247,SI266220200309225433,7,36,"[{""x"":5.841666666666667,""y"":131.99583333333334,""count"":240},{""x"":196.46728971962617,""y"":125.93457943925233,""count"":107},{""x"":235.88888888888889,""y"":159.66666666666666,""count"":9},{""x"":260.0,""y"":167.28571428571428,""count"":7},{""x"":350.75,""y"":178.16666666666666,""count"":36}]"
248,SI266220200309225433,8,0,"[{""x"":497.8478260869565,""y"":328.82608695652175,""count"":46}]"
249,SI266220200309225433,9,40,"[{""x"":72.03333333333333,""y"":478.18888888888887,""count"":90},{""x"":114.8360655737705,""y"":498.2950819672131,""count"":61},{""x"":286.89473684210526,""y"":498.0175438596491,""count"":57}]"
250,SI266220200309225433,10,0,"[{""x"":116.02352941176471,""y"":1.5294117647058822,""count"":85},{""x"":257.1810344827586,""y"":15.025862068965518,""count"":116},{""x"":497.57142857142856,""y"":1.5714285714285714,""count"":7}]"
251,SI266220200309225433,11,0,[]
252,SI266220200309225433,12,0,"[{""x"":1.0,""y"":327.9189189189189,""count"":37},{""x"":150.33333333333334,""y"":378.0833333333333,""count"":12}]"
253,SI266220200309225433,13,0,[]
254,SI266220200309225433,14,0,[]
255,SI266220200309225433,15,0,[]
256,SI266220200309225433,0,0,[]
257,SI266220200309225433,1,0,[]
258,SI266220200309225433,2,0,[]
259,SI266220200309225433,3,1820,"[{""x"":450.84,""y"":107.96,""count"":25},{""x"":497.51807228915663,""y"":138.29518072289156,""count"":166},{""x"":300.62745098039215,""y"":119.3529411764706,""count"":51},{""x"":380.8529411764706,""y"":159.64705882352942,""count"":34},{""x"":326.0,""y"":151.57142857142858,""count"":7}]"
260,SI266220200309225433,4,0,"[{""x"":440.125,""y"":387.125,""count"":8}]"
261,SI266220200309225433,5,0,[]
262,SI266220200309225433,6,0,"[{""x"":352.44444444444446,""y"":379.3333333333333,""count"":9},{""x"":439.2857142857143,""y"":467.57142857142856,""count"":7}]"
263,SI266220200309225433,7,421,"[{""x"":0.7575757575757576,""y"":142.55757575757576,""count"":165},{""x"":359.7142857142857,""y"":95.44047619047619,""count"":84},{""x"":188.8,""y"":118.0,""count"":5},{""x"":165.35,""y"":128.35,""count"":20},{""x"":38.80952380952381,""y"":173.73809523809524,""count"":42},{""x"":277.0,""y"":165.77777777777777,""count"":9},{""x"":426.76190476190476,""y"":183.38095238095238,""count"":21}]"
264,SI266220200309225433,8,0,"[{""x"":448.6,""y"":332.2,""count"":5}]"
265,SI266220200309225433,9,61,"[{""x"":256.5074626865672,""y"":449.02985074626866,""count"":67},{""x"":58.857142857142854,""y"":480.07142857142856,""count"":28}]"
266,SI266220200309225433,10,0,"[{""x"":104.28571428571429,""y"":0.5714285714285714,""count"":7},{""x"":166.68,""y"":10.68,""count"":25},{""x"":263.1666666666667,""y"":1.0,""count"":6},{""x"":339.0,""y"":1.0,""count"":5},{""x"":339.15384615384613,""y"":35.61538461538461,""count"":13}]"
267,SI266220200309225433,11,0,[]
268,SI266220200309225433,12,0,"[{""x"":61.6,""y"":371.2,""count"":5}]"
269,SI266220200309225433,13,0,[]
270,SI266220200309225433,14,0,[]
271,SI266220200309225433,15,0,[]
272,SI266220200309225433,0,0,[]
273,SI266220200309225433,1,0,[]
274,SI266220200309225433,2,0,"[{""x"":498.15384615384613,""y"":241.84615384615384,""count"":13}]"
275,SI266220200309225433,3,1469,"[{""x"":498.27624309392263,""y"":141.41436464088397,""count"":181},{""x"":376.9078947368421,""y"":108.75,""count"":76},{""x"":316.2,""y"":113.6,""count"":5},{""x"":285.35,""y"":122.9,""count"":20},{""x"":455.42857142857144,""y"":183.5,""count"":14}]"
276,SI266220200309225433,4,0,"[{""x"":273.5,""y"":299.5,""count"":14}]"
277,SI266220200309225433,5,0,[]
278,SI266220200309225433,6,0,"[{""x"":0.75,""y"":246.41666666666666,""count"":12},{""x"":272.27272727272725,""y"":379.8484848484849,""count"":33},{""x"":434.6388888888889,""y"":379.77777777777777,""count"":36}]"
279,SI266220200309225433,7,586,"[{""x"":9.472340425531915,""y"":131.2127659574468,""count"":235},{""x"":437.42105263157896,""y"":95.42105263157895,""count"":19},{""x"":274.51162790697674,""y"":96.83720930232558,""count"":43},{""x"":406.3333333333333,""y"":125.88888888888889,""count"":9}]"
280,SI266220200309225433,8,0,[]
281,SI266220200309225433,9,95,"[{""x"":161.61764705882354,""y"":452.11764705882354,""count"":102},{""x"":331.7,""y"":449.0444444444444,""count"":90},{""x"":163.5,""y"":498.0,""count"":8},{""x"":259.0,""y"":498.0,""count"":5}]"
282,SI266220200309225433,10,4,"[{""x"":259.0,""y"":0.8571428571428571,""count"":7},{""x"":158.16666666666666,""y"":1.0,""count"":6},{""x"":252.22727272727272,""y"":33.5,""count"":22}]"
283,SI266220200309225433,11,0,[]
284,SI266220200309225433,12,0,"[{""x"":151.92,""y"":386.28,""count"":25}]"
285,SI266220200309225433,13,0,[]
286,SI266220200309225433,14,0,[]
287,SI266220200309225433,15,0,[]
288,SI266220200309225433,0,0,[]
289,SI266220200309225433,1,0,[]
290,SI266220200309225433,2,0,[]
291,SI266220200309225433,3,1233,"[{""x"":370.0,""y"":95.0,""count"":14},{""x"":481.11369193154036,""y"":136.31295843520783,""count"":818},{""x"":366.59615384615387,""y"":145.76923076923077,""count"":52},{""x"":281.5625,""y"":130.0,""count"":16}]"
292,SI266220200309225433,4,0,"[{""x"":437.6666666666667,""y"":383.5,""count"":6}]"
293,SI266220200309225433,5,0,[]
294,SI266220200309225433,6,0,"[{""x"":275.6,""y"":447.2,""count"":5},{""x"":438.54545454545456,""y"":463.72727272727275,""count"":11}]"
295,SI266220200309225433,7,189,"[{""x"":17.09492273730684,""y"":139.92862398822663,""count"":1359},{""x"":380.42857142857144,""y"":107.76190476190476,""count"":21},{""x"":428.5396341463415,""y"":154.21646341463415,""count"":328},{""x"":266.30980392156863,""y"":140.46274509803922,""count"":255},{""x"":165.75,""y"":132.08333333333334,""count"":12}]"
296,SI266220200309225433,8,0,"[{""x"":498.0,""y"":353.0,""count"":7}]"
297,SI266220200309225433,9,21,"[{""x"":64.875,""y"":484.8125,""count"":16},{""x"":168.35714285714286,""y"":497.85714285714283,""count"":14},{""x"":113.0,""y"":498.4,""count"":35},{""x"":337.3333333333333,""y"":498.22222222222223,""count"":9}]"
298,SI266220200309225433,10,13,"[{""x"":111.2051282051282,""y"":0.717948717948718,""count"":39},{""x"":168.07692307692307,""y"":8.564102564102564,""count"":39},{""x"":338.219512195122,""y"":17.878048780487806,""count"":41}]"
299,SI266220200309225433,11,0,[]
300,SI266220200309225433,12,0,"[{""x"":1.0,""y"":352.5,""count"":6},{""x"":238.0,""y"":384.2857142857143,""count"":7}]"
301,SI266220200309225433,13,0,[]
302,SI266220200309225433,14,0,[]
303,SI266220200309225433,15,0,[]
304,SI266220200309225433,0,0,[]
305,SI266220200309225433,1,0,[]
306,SI266220200309225433,2,0,"[{""x"":497.87719298245617,""y"":190.7982456140351,""count"":114},{""x"":453.875,""y"":178.9375,""count"":16}]"
307,SI266220200309225433,3,5077,"[{""x"":484.57512953367876,""y"":136.99740932642487,""count"":386},{""x"":333.0184049079755,""y"":152.09202453987731,""count"":163}]"
308,SI266220200309225433,4,18,"[{""x"":266.38260869565215,""y"":367.495652173913,""count"":115},{""x"":426.6981132075472,""y"":386.2169811320755,""count"":106}]"
309,SI266220200309225433,5,16,"[{""x"":411.875,""y"":21.125,""count"":8},{""x"":403.2736842105263,""y"":264.07894736842104,""count"":190},{""x"":402.32142857142856,""y"":302.81168831168833,""count"":308},{""x"":415.6666666666667,""y"":465.8888888888889,""count"":9}]"
310,SI266220200309225433,6,0,"[{""x"":1.135135135135135,""y"":191.44144144144144,""count"":111},{""x"":37.98076923076923,""y"":195.01923076923077,""count"":52},{""x"":274.09090909090907,""y"":449.72727272727275,""count"":11},{""x"":437.5,""y"":466.0,""count"":8}]"
311,SI266220200309225433,7,1444,"[{""x"":10.167259786476869,""y"":148.11743772241994,""count"":281},{""x"":351.8333333333333,""y"":97.45238095238095,""count"":42},{""x"":392.75,""y"":94.75,""count"":12},{""x"":230.5,""y"":133.0,""count"":6},{""x"":271.05405405405406,""y"":166.24324324324326,""count"":37},{""x"":434.75,""y"":183.0,""count"":24}]"
312,SI266220200309225433,8,0,"[{""x"":498.0769230769231,""y"":353.53846153846155,""count"":13},{""x"":156.6,""y"":361.8,""count"":5},{""x"":322.4166666666667,""y"":370.3333333333333,""count"":24},{""x"":254.66666666666666,""y"":378.3333333333333,""count"":12}]"
313,SI266220200309225433,9,0,"[{""x"":289.6730769230769,""y"":483.4893162393162,""count"":468},{""x"":130.9875,""y"":498.275,""count"":80}]"
314,SI266220200309225433,10,85,"[{""x"":140.95945945945945,""y"":7.95045045045045,""count"":222},{""x"":311.4423076923077,""y"":13.453846153846154,""count"":260}]"
315,SI266220200309225433,11,0,[]
316,SI266220200309225433,12,0,"[{""x"":0.8181818181818182,""y"":354.27272727272725,""count"":11},{""x"":54.0,""y"":370.0,""count"":29},{""x"":230.0,""y"":386.6666666666667,""count"":9}]"
317,SI266220200309225433,13,0,[]
318,SI266220200309225433,14,0,[]
319,SI266220200309225433,15,0,[]
320,SI266220200309225433,0,0,[]
321,SI266220200309225433,1,0,[]
322,SI266220200309225433,2,0,"[{""x"":498.0,""y"":181.17142857142858,""count"":35}]"
323,SI266220200309225433,3,2336,"[{""x"":335.88796680497927,""y"":127.76763485477179,""count"":241},{""x"":483.91058823529414,""y"":150.05411764705883,""count"":425}]"
324,SI266220200309225433,4,0,"[{""x"":353.33870967741933,""y"":382.3225806451613,""count"":62}]"
325,SI266220200309225433,5,0,[]
326,SI266220200309225433,6,0,"[{""x"":14.275,""y"":171.7,""count"":40},{""x"":276.84615384615387,""y"":378.2307692307692,""count"":13},{""x"":439.5,""y"":379.0,""count"":16},{""x"":165.33333333333334,""y"":415.8666666666667,""count"":15},{""x"":351.719298245614,""y"":461.4736842105263,""count"":57}]"
327,SI266220200309225433,7,368,"[{""x"":5.284313725490196,""y"":132.61111111111111,""count"":306},{""x"":433.6923076923077,""y"":104.71794871794872,""count"":117},{""x"":269.56626506024094,""y"":97.3132530120482,""count"":83},{""x"":363.6456953642384,""y"":165.05960264900662,""count"":302},{""x"":209.67906976744186,""y"":145.50697674418603,""count"":215},{""x"":43.42857142857143,""y"":176.28571428571428,""count"":7}]"
328,SI266220200309225433,8,0,"[{""x"":497.72727272727275,""y"":335.59090909090907,""count"":44}]"
329,SI266220200309225433,9,56,"[{""x"":338.4117647058824,""y"":447.11764705882354,""count"":34},{""x"":165.6046511627907,""y"":447.25581395348837,""count"":43},{""x"":103.3558282208589,""y"":494.0858895705521,""count"":163},{""x"":276.6145833333333,""y"":497.3333333333333,""count"":96}]"
330,SI266220200309225433,10,67,"[{""x"":121.2109375,""y"":1.890625,""count"":128},{""x"":262.04661016949154,""y"":15.847457627118644,""count"":236},{""x"":497.8,""y"":1.7,""count"":10}]"
331,SI266220200309225433,11,0,[]
332,SI266220200309225433,12,0,"[{""x"":56.2,""y"":298.2,""count"":5},{""x"":1.8181818181818181,""y"":350.09090909090907,""count"":22},{""x"":152.3548387096774,""y"":381.8709677419355,""count"":31}]"
333,SI266220200309225433,13,0,[]
334,SI266220200309225433,14,0,"[{""x"":0.8333333333333334,""y"":1.6666666666666667,""count"":6}]"
335,SI266220200309225433,15,0,[]
336,SI266220200309225433,0,0,[]
337,SI266220200309225433,1,0,[]
338,SI266220200309225433,2,0,[]
339,SI266220200309225433,3,2322,"[{""x"":479.84615384615387,""y"":94.87179487179488,""count"":39},{""x"":310.6275862068965,""y"":121.34482758620689,""count"":145},{""x"":498.3606557377049,""y"":166.9672131147541,""count"":61},{""x"":339.2,""y"":155.4,""count"":5},{""x"":376.8,""y"":165.8,""count"":15}]"
340,SI266220200309225433,4,0,[]
341,SI266220200309225433,5,0,[]
342,SI266220200309225433,6,0,"[{""x"":352.2564102564103,""y"":381.4102564102564,""count"":39},{""x"":166.58823529411765,""y"":414.7647058823529,""count"":17}]"
343,SI266220200309225433,7,352,"[{""x"":0.8571428571428571,""y"":95.0,""count"":14},{""x"":233.1818181818182,""y"":104.4090909090909,""count"":22},{""x"":352.6,""y"":97.9,""count"":20},{""x"":168.6734693877551,""y"":128.55102040816325,""count"":49},{""x"":0.6206896551724138,""y"":168.89655172413794,""count"":58},{""x"":40.857142857142854,""y"":176.33333333333334,""count"":21}]"
344,SI266220200309225433,8,0,"[{""x"":497.8666666666667,""y"":318.73333333333335,""count"":15},{""x"":449.42857142857144,""y"":334.7142857142857,""count"":7},{""x"":497.6,""y"":355.2,""count"":5}]"
345,SI266220200309225433,9,109,"[{""x"":252.46808510638297,""y"":452.531914893617,""count"":47},{""x"":128.33333333333334,""y"":454.0833333333333,""count"":12},{""x"":104.0,""y"":462.0,""count"":5},{""x"":63.206896551724135,""y"":480.7586206896552,""count"":58},{""x"":166.05882352941177,""y"":498.05882352941177,""count"":17},{""x"":109.0909090909091,""y"":498.3636363636364,""count"":11},{""x"":253.84615384615384,""y"":498.3076923076923,""count"":13}]"
346,SI266220200309225433,10,0,"[{""x"":106.06666666666666,""y"":0.8,""count"":15},{""x"":166.42857142857142,""y"":7.857142857142857,""count"":21},{""x"":253.33333333333334,""y"":0.7333333333333333,""count"":15},{""x"":340.2857142857143,""y"":36.0,""count"":7}]"
347,SI266220200309225433,11,0,[]
348,SI266220200309225433,12,0,"[{""x"":151.5,""y"":303.0,""count"":10},{""x"":0.8,""y"":314.4,""count"":5}]"
349,SI266220200309225433,13,0,[]
350,SI266220200309225433,14,0,[]
351,SI266220200309225433,15,0,[]
352,SI266220200309225433,0,0,[]
353,SI266220200309225433,1,0,"[{""x"":497.9230769230769,""y"":453.0769230769231,""count"":13},{""x"":482.38461538461536,""y"":478.38461538461536,""count"":13}]"
354,SI266220200309225433,2,0,"[{""x"":498.0240963855422,""y"":202.3734939759036,""count"":83}]"
355,SI266220200309225433,3,8428,"[{""x"":361.3121387283237,""y"":125.50867052023122,""count"":173},{""x"":485.56880733944956,""y"":105.05504587155963,""count"":109},{""x"":467.75,""y"":181.8181818181818,""count"":44}]"
356,SI266220200309225433,4,0,[]
357,SI266220200309225433,5,1,"[{""x"":381.3333333333333,""y"":314.0833333333333,""count"":12},{""x"":20.634146341463413,""y"":456.1219512195122,""count"":41},{""x"":431.0,""y"":498.0,""count"":6}]"
358,SI266220200309225433,6,0,"[{""x"":0.9493670886075949,""y"":201.34177215189874,""count"":79},{""x"":39.833333333333336,""y"":251.16666666666666,""count"":6},{""x"":270.2857142857143,""y"":378.57142857142856,""count"":7},{""x"":435.3333333333333,""y"":378.3333333333333,""count"":9}]"
359,SI266220200309225433,7,3387,"[{""x"":25.28448275862069,""y"":137.8706896551724,""count"":232},{""x"":434.3703703703704,""y"":96.5925925925926,""count"":27},{""x"":402.1904761904762,""y"":121.14285714285714,""count"":21},{""x"":350.85714285714283,""y"":151.35714285714286,""count"":14},{""x"":435.3404255319149,""y"":173.10638297872342,""count"":47}]"
360,SI266220200309225433,8,0,[]
361,SI266220200309225433,9,78,"[{""x"":157.26666666666668,""y"":448.0888888888889,""count"":45},{""x"":296.0,""y"":445.625,""count"":8},{""x"":331.1666666666667,""y"":446.4583333333333,""count"":48},{""x"":128.8,""y"":454.4,""count"":5},{""x"":162.71428571428572,""y"":498.0,""count"":7},{""x"":251.4,""y"":498.2,""count"":5},{""x"":314.8478260869565,""y"":498.0,""count"":46}]"
362,SI266220200309225433,10,0,"[{""x"":314.1190476190476,""y"":1.0,""count"":42}]"
363,SI266220200309225433,11,0,[]
364,SI266220200309225433,12,0,[]
365,SI266220200309225433,13,0,[]
366,SI266220200309225433,14,0,[]
367,SI266220200309225433,15,0,[]
368,SI266220200309225433,0,0,[]
369,SI266220200309225433,1,0,[]
370,SI266220200309225433,2,0,[]
371,SI266220200309225433,3,2389,"[{""x"":380.3333333333333,""y"":106.11111111111111,""count"":27},{""x"":453.0952380952381,""y"":102.85714285714286,""count"":21},{""x"":498.42105263157896,""y"":97.78947368421052,""count"":19},{""x"":313.0,""y"":114.8688524590164,""count"":61},{""x"":496.15384615384613,""y"":137.23076923076923,""count"":13},{""x"":365.2307692307692,""y"":159.23076923076923,""count"":13},{""x"":450.09090909090907,""y"":180.4090909090909,""count"":22},{""x"":493.55882352941177,""y"":181.73529411764707,""count"":34}]"
372,SI266220200309225433,4,0,"[{""x"":438.75,""y"":303.1875,""count"":16}]"
373,SI266220200309225433,5,0,"[{""x"":339.2,""y"":37.0,""count"":10}]"
374,SI266220200309225433,6,0,"[{""x"":437.47058823529414,""y"":379.7647058823529,""count"":17}]"
375,SI266220200309225433,7,360,"[{""x"":20.289902280130292,""y"":135.78501628664495,""count"":614},{""x"":418.6787330316742,""y"":148.88235294117646,""count"":221},{""x"":268.0813953488372,""y"":125.4186046511628,""count"":86}]"
376,SI266220200309225433,8,0,[]
377,SI266220200309225433,9,51,"[{""x"":92.0,""y"":253.71428571428572,""count"":7},{""x"":167.0,""y"":450.5833333333333,""count"":36},{""x"":337.87719298245617,""y"":453.4561403508772,""count"":57},{""x"":111.33333333333333,""y"":498.1904761904762,""count"":21},{""x"":338.6,""y"":498.2,""count"":5}]"
378,SI266220200309225433,10,0,"[{""x"":115.14285714285714,""y"":0.8571428571428571,""count"":28},{""x"":338.1666666666667,""y"":0.8333333333333334,""count"":6}]"
379,SI266220200309225433,11,0,[]
380,SI266220200309225433,12,0,"[{""x"":239.1818181818182,""y"":301.72727272727275,""count"":11}]"
381,SI266220200309225433,13,0,[]
382,SI266220200309225433,14,0,[]
383,SI266220200309225433,15,0,[]
384,SI266220200309225433,0,0,[]
385,SI266220200309225433,1,0,"[{""x"":274.6,""y"":43.8,""count"":5}]"
386,SI266220200309225433,2,0,[]
387,SI266220200309225433,3,1804,"[{""x"":343.4684684684685,""y"":124.70270270270271,""count"":222},{""x"":450.9166666666667,""y"":94.66666666666667,""count"":12},{""x"":498.3,""y"":97.6,""count"":10},{""x"":481.71959026888607,""y"":158.36107554417413,""count"":781}]"
388,SI266220200309225433,4,0,"[{""x"":271.4516129032258,""y"":366.5806451612903,""count"":31},{""x"":434.36842105263156,""y"":384.10526315789474,""count"":38}]"
389,SI266220200309225433,5,0,[]
390,SI266220200309225433,6,0,"[{""x"":274.27272727272725,""y"":449.09090909090907,""count"":11},{""x"":437.7692307692308,""y"":464.7692307692308,""count"":13}]"
391,SI266220200309225433,7,426,"[{""x"":16.663513513513514,""y"":145.11891891891892,""count"":740},{""x"":268.6470588235294,""y"":152.7941176470588,""count"":34},{""x"":406.7469879518072,""y"":175.80722891566265,""count"":83}]"
392,SI266220200309225433,8,0,"[{""x"":498.1,""y"":354.1,""count"":10}]"
393,SI266220200309225433,9,0,"[{""x"":252.88235294117646,""y"":447.3529411764706,""count"":34},{""x"":141.94444444444446,""y"":498.125,""count"":72},{""x"":497.8333333333333,""y"":498.1666666666667,""count"":6},{""x"":252.58333333333334,""y"":498.4166666666667,""count"":12}]"
394,SI266220200309225433,10,141,"[{""x"":147.8421052631579,""y"":6.2894736842105265,""count"":152},{""x"":251.625,""y"":0.625,""count"":8},{""x"":497.0,""y"":0.8571428571428571,""count"":7},{""x"":327.44897959183675,""y"":32.13265306122449,""count"":98}]"
